Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
5128	284	Duvalius joannidisi Casale, Giachino & M. Elonti, 1990	Spilaio Maara	118	Casale et al. 1990|Casale & Giachino 1993|Casale et al. 1993	449|470|476
6855	285	Duvalius krueperi (Schaum, 1862)	Spilaio Profiti Ilia	239	Beron 2016	706
6859	285	Duvalius krueperi (Schaum, 1862)	Cave on the road to Fterolakka	240	Beron 2016	706
31376	285	Duvalius krueperi (Schaum, 1862)	Spilaio Korykeio Antro	51	Schaum 1862|Müller 1913|Casale et al. 1993	2|28|476
6727	286	Duvalius kyllenicus Scheibel, 1937	Spilaio Ermi	217	Scheibel 1937|Casale & Vigna Taglianti 1990|Casale et al. 1993|Beron 2016	87|459|476|706
6732	287	Duvalius lucarellii Casale & Vigna Tagliandi, 1990	Spilaio Ermi	217	Casale & Vigna Taglianti 1990|Casale et al. 1993|Beron 2016	459|476|706
6851	288	Duvalius merisioi Casale, Gianchino, Vailati & Vigna Taglianti, 1996	Cave south of Epos	238	Casale et al. 1993|Casale et al. 1996|Beron 2016	476|500|706
6861	289	Duvalius milenae Casale, 1983	Spilaio Askitotrypa	241	Fischhuber 1984|Casale & Vigna Taglianti 1990|Casale et al. 1993|Beron 2016	373|459|476|706
3431	290	Duvalius mixanigi Daffner, 1993	Spilaio Mythia Kabathoura	67	Daffner 1993|Casale et al. 1993|Beron 2016	474|476|706
6866	291	Duvalius montisoetae Casale, 1987	Spilaio Katavothra Oitis	242	Casale 1987|Casale et al. 1993|Beron 2016	425|476|706
6857	292	Duvalius oertzeni (L. Miller, 1884)	Spilaio Profiti Ilia	239	Beron 2016	706
31171	928	Duvalius passaueri Lebenbauer, 2005	Small anonymous cave at Lasithi plateau	451	Lebenbauer 2005|Beron 2016	584|706
2505	293	Duvalius petrochilosi Coiffait, 1965	Spilaio Peramatos	44	Coiffait 1965|Casale et al. 1993|Beron 2016	199|476|706
29972	294	Duvalius ruffoanus Casale, Giachino, Vailati & M. Rampini, 1993	Spilaio Megalo Spilaio	99	Beron 2016|Casale et al. 2013|Casale et al. 1996|Casale et al. 1993	706|662|500|476
31174	295	Duvalius sbordonii Vigna Taglianti, Genest & Sciaky, 1980	Spilaio Tzani Spilios	136	Casale et al. 1993|Vigna Taglianti 1980|Daffner 1993|Lebenbauer 2005	476|326|474|584
31535	295	Duvalius sbordonii Vigna Taglianti, Genest & Sciaky, 1980	Varathro Trypa Vroulas	452	Daffner 1993|Beron 2016|Lebenbauer 2005	474|706|584
6870	296	Duvalius sydowi Jeannel, 1930	Spilaio Agiou Theodorou	243	Jeannel 1930|Wolf 1937b|Wolf 1938|Casale et al. 1993|Pretner 2011|Beron 2016	60|92|97|476|653|706
6774	297	Duvalius taygetanus Casale, 1979	Spilaio Varvaras	225	Casale 1979|Casale et al. 1993|Beron 2016	321|476|706
6882	298	Duvalius vermionensis Casale, 1983	Spilaio Pozzeto	244	Casale 1983|Casale & Giachino 1993|Casale et al. 1993|Beron 2016	368|470|476|706
20938	299	Duvalius weiratheri Scheibel, 1937	Spilaio Pozzo A7	147	Beron 2016	706
20939	299	Duvalius weiratheri Scheibel, 1937	Spilaio Stamataki	245	Beron 2016|Pretner 2011|Scheibel 1937	706|653|87
5836	300	Duvalius wichmanni Jeannel, 1929	Spilaio Drakotrypia	152	Jeannel 1929|Scheibel 1937|Wolf 1937b|Wolf 1938|Casale 1979|Casale et al. 1993	50|87|92|97|321|476
2619	301	Duvalius zaimisi Jeannel, 1929	Spilaio Kokkinou Vrachou	49	Jeannel 1929|Jeannel 1930|Wolf 1937b|Wolf 1938|Casale et al. 1993|Casale et al. 1996	50|60|92|97|476|500
6292	301	Duvalius zaimisi Jeannel, 1929	Spilaio Liparotrypa	173	Jeannel 1929|Jeannel 1930|Wolf 1937b|Wolf 1938|Casale et al. 1993|Casale et al. 1996|Beron 2016	50|60|92|97|476|500|706
24581	303	Dysdera crocata C.L. Koch, 1838	Spilaio Agias Sofias	22	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959|Roewer 1928	579|678|170|42
24582	303	Dysdera crocata C.L. Koch, 1838	Spilaio Kamilari	74	Roewer 1959|Brignoli 1979a|Deeleman-Reinhold & Deeleman 1988|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|427|678|579
24600	304	Dysdera ninnii Canestrini, 1868	Spilaio Petala	168	Bosmans & Chatzaki 2005|Brignoli 1979a|Roewer 1962	579|320|183
29698	304	Dysdera ninnii Canestrini, 1868	Spilaio Panagias Arkoudiotisas	68	Roewer 1959|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|678|579
2402	305	Dysdera sp.	Spilaio Katafygi	40	Beron 2016	706
4202	305	Dysdera sp.	Spilaio Voudli	88	Beron 2016	706
12989	305	Dysdera sp.	Spilaio Agiou Ioanni	1	Beron 2016	706
20011	305	Dysdera sp.	Spilaio Kamilari	74	Beron 2016	706
21398	305	Dysdera sp.	Spilaio Stylokamara	87	Beron 2016	706
26953	307	Dysderocrates gasparoi Deeleman-Reinhold, 1988	Spilaio Megali Grava	4	Bosmans & Chatzaki 2005|Beron 2016|Deeleman-Reinhold & Deeleman 1988	579|706|427
24657	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Agias Sofias	22	Deeleman-Reinhold & Deeleman 1988|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005	427|706|678|579
24658	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Doxa	191	Deeleman-Reinhold & Deeleman 1988|Beron 2016|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	427|706|556|678|579
24659	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Trapeza	247	Brignoli 1979a|Brignoli 1979b|Deeleman-Reinhold & Deeleman 1988|Beron 2016|Bosmans et al. 2013|Bosmans & Chatzaki 2005	320|323|427|706|678|579
24660	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Kato Marathospilios	75	Bosmans & Chatzaki 2005|Brignoli 1979a|Deeleman-Reinhold & Deeleman 1988|Beron 2016|Bosmans et al. 2013|Roewer 1959	579|320|427|706|678|170
24661	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Lamias	190	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Deeleman-Reinhold & Deeleman 1988|Roewer 1959	579|678|427|170
27162	308	Dysderocrates marani (Kratochvíl, 1937)	Spilaio Sfentoni Trypa	26	Deeleman-Reinhold & Deeleman 1988|Beron 2016|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	427|706|556|678|579
1535	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Spilaio Andiparou	17	Beron 2016	706
2404	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Spilaio Katafygi	40	Beron 2016	706
6944	309	Echinarmadillidium cycladicum Schmalfuss & Sfenthourakis, 1995	Varathro Petrokotsyfou	248	Schmalfuss & Sfenthourakis 1995|Beron 2016	494|706
31183	310	Edriocampa ghigii Silvestri, 1932	Spilaio Thergiospilios	167	Condé 1984	386
15835	311	Eiseniella tetraedra (Savigny, 1826)	Cave NW of Naousa	249	Rémy & Schweitzer 1939|Cernosvitov 1938a	99|95
15836	311	Eiseniella tetraedra (Savigny, 1826)	Spilaio Apano Skalas	55	Beron 2016|Michalis 1982|Lindberg 1955d|Omodeo 1955|Rémy & Schweitzer 1939	706|352|145|135|99
15837	311	Eiseniella tetraedra (Savigny, 1826)	Spilaio Paparadon	56	Beron 2016	706
14851	312	Elaphoidella elaphoides (Chappuis, 1924)	Spilaio Agiou Nikolaou	143	Lindberg 1955d|Beron 2016|Chappuis 1955	145|706|136
14847	313	Elaphoidella eucharis Chappuis, 1953	Spilaio Katafygi	116	Beron 2016|Lindberg 1955c|Chappuis 1953	706|142|125
14844	314	Elaphoidella minos Chappuis, 1956	Spilaio Ellinospilios	101	Beron 2016|Chappuis 1956	706|152
27386	918	Elaphoidella sp.	Spilaio Leondariou	42	Beron 2016|Lindberg 1955d	706|145
27387	918	Elaphoidella sp.	Spilaio Rachi I	103	Lindberg 1955d|Beron 2016	145|706
27388	918	Elaphoidella sp.	Spilaio Rachi II	182	Lindberg 1955d|Beron 2016	145|706
2443	315	Elaphoidella varians Chappuis, 1955	Spilaio Leondariou	42	Chappuis 1953|Chappuis 1955|Lindberg 1955c|Beron 2016	125|136|142|706
4731	315	Elaphoidella varians Chappuis, 1955	Spilaio Rachi I	103	Chappuis 1953|Chappuis 1955|Lindberg 1955c|Beron 2016	125|136|142|706
6887	316	Elladoherpon inopinatum Casale, 1983	Spilaio Pozzeto	244	Casale 1983|Casale & Giachino 1993|Beron 2016	368|470|706
15846	317	Enchytraeus buchholzi (Vejdovsky, 1879)	Varathro Provatina	155	Dumnicka 1979	324
5924	318	Enchytronia hellenica Dumnicka, 1979	Varathro Provatina	155	Dumnicka 1979	324
5926	319	Enchytronia sp.	Varathro Provatina	155	Dumnicka 1979	324
4123	320	Eophila grandis (Michaelsen, 1907)	Spilaio Koutouki	86	Omodeo 1955|Lindberg 1955d|Michalis 1982|Beron 2016	135|145|352|706
13856	321	Eopolita protensa (A. Ferussac, 1832)	Spilaio Nymfolyptou	50	Riedel 1959|Beron 2016	169|706
13857	321	Eopolita protensa (A. Ferussac, 1832)	Spilaio Rachi	251	Riedel 1959	169
13858	321	Eopolita protensa (A. Ferussac, 1832)	Spilaio Kolympariou	250	Beron 2016|Riedel 1968	706|212
22659	321	Eopolita protensa (A. Ferussac, 1832)	Spilaio Idaio Antro	124	Riedel 1968	212
31162	322	Epiroella acharnanis Giachino, Vailati & Casale, 2013	Spilaio Megalo Spilaio	99	Casale et al. 2013	662
15848	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Kamilata	253	Beron 2016|Hanak et al. 2001|Ivanova 2000	706|537|530
15849	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Provatonas	335	Hanak et al. 2001|Beron 2016|Ivanova 2000	537|706|530
15850	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Kolympariou	250	Benda et al. 2008	616
15852	323	Eptesicus serotinus (Schreber, 1774)	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
15854	323	Eptesicus serotinus (Schreber, 1774)	Ancient mine near Vassilika	315	Hanak et al. 2001	537
22660	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Idaio Antro	124	Benda et al. 2008	616
31377	323	Eptesicus serotinus (Schreber, 1774)	Spilaio Korykeio Antro	51	Beron 2016|Hanak et al. 2001	706|537
31092	324	Eresus sp.	Spilaio Glyfadas Dirou	29	Beron 2016|Brignoli 1979a|Roewer 1959|Bosmans & Chatzaki 2005	706|320|170|579
25712	325	Ero flammeola Simon, 1881	Spilaio Gravolithia	63	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979a|Brignoli 1977	579|706|320|283
4204	326	Ero sp.	Spilaio Voudli	88	Beron 2016	706
30128	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Pataragkou Trypa	105	Lindberg 1955d|Beron 2016|Beaucournu 1966	145|706|204
30129	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Apano Skalas	55	Lindberg 1955d|Arthur 1956|Beaucournu 1966|Beron 2016	145|147|204|706
30130	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Chrysopigis	102	Beron 2016|Beaucournu 1966|Arthur 1956	706|204|147
30131	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Monis Timiou Prodromou	170	Arthur 1956|Beaucournu 1966|Beron 2016	147|204|706
30132	425	Eschatocephalus simplex (Neumann, 1906)	Spilaia Rentinas	164	Beaucournu 1966|Arthur 1956|Beron 2016	204|147|706
30133	425	Eschatocephalus simplex (Neumann, 1906)	Spilaio Katafygi Dirou	14	Arthur 1956|Beaucournu 1966	147|204
30152	427	Eschatocephalus vespertilionis (Koch, 1844)	Kimmeria artificial galleries	252	Lindberg 1955d|Arthur 1956	145|147
30153	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Chrysopigis	102	Arthur 1956|Lindberg 1955d	147|145
30154	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Monis Timiou Prodromou	170	Lindberg 1955d|Arthur 1956	145|147
30155	427	Eschatocephalus vespertilionis (Koch, 1844)	Anonymous cave I at Kapnofyto	289	Lindberg 1955d	145
30156	427	Eschatocephalus vespertilionis (Koch, 1844)	Anonymous cave II at Kapnofyto	125	Lindberg 1955d|Arthur 1956	145|147
30157	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaia Rentinas	164	Beron 2016|Beaucournu 1966	706|204
30158	427	Eschatocephalus vespertilionis (Koch, 1844)	Spilaio Titanospilia	79	Beron 2016	706
30159	427	Eschatocephalus vespertilionis (Koch, 1844)	Varathro Tetrastomo	224	Beron 2016	706
15872	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Maara	118	Beron 2016|Lindberg 1955d|Lindberg 1955c	706|145|142
15873	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Drakoneras	126	Beron 2016|Lindberg 1955d|Lindberg 1955c	706|145|142
15874	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d|Lindberg 1955c	706|145|142
15875	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Achyrospilios	255	Beron 2016|Lindberg 1956	706|151
15878	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agias Sofias	22	Lindberg 1953a|Wolf 1938|Wolf 1937b|Chappuis 1933|Chappuis 1929	121|97|92|74|52
15879	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Neraidospilios 	113	Beron 2016|Lindberg 1956	706|151
15880	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Spiliara Almyrou	114	Beron 2016|Lindberg 1956	706|151
15881	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Melidoniou	58	Beron 2016|Lindberg 1956	706|151
15882	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Valiari	227	Beron 2016|Lindberg 1955d|Lindberg 1953a	706|145|121
15883	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katafygi	116	Beron 2016|Lindberg 1955d|Lindberg 1953a	706|145|121
15884	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Agiou Thoma	256	Beron 2016|Lindberg 1953a	706|121
29699	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Panagias Arkoudiotisas	68	Lindberg 1956|Beron 2016	151|706
30928	327	Eucyclops serrulatus (Fischer, 1851)	Spilaio Katholikou	21	Lindberg 1956|Beron 2016	151|706
5928	328	Eudorylaimus sp.	Varathro Provatina	155	Dumnicka 1979	324
21307	329	Eukoenenia juberthiei Condé, 1974	Spilaio Agias Sofias	36	Harvey 2003|Beron 2016|Condé 1979b|Condé 1996	553|706|322|499
21308	329	Eukoenenia juberthiei Condé, 1974	Spilaio Limnon	32	Condé 1975|Condé 1979b|Beron 2016	265|322|706
28808	329	Eukoenenia juberthiei Condé, 1974	Spilaio Kerateas	7	Condé 1996|Beron 2016|Condé 1979b|Condé 1975|Harvey 2003	499|706|322|265|553
21336	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agias Sofias	257	Condé 1979b|Condé 1979a|Condé 1996|Beron 2016	322|316|499|706
21337	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio sta Pelekita	69	Condé 1996|Condé 1979b	499|322
21338	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Agiou Ioanni	1	Condé 1989|Beron 2016	443|706
21339	330	Eukoenenia mirabilis (Grassi & Calandruccio, 1885)	Spilaio Raos tou Choutra	144	Condé 1976|Condé 1979b|Beron 2016	277|322|706
21300	331	Eukoenenia naxos Condé, 1990	Spilaio Agiou Ioanni	1	Condé 1989|Beron 2016|Harvey 2003|Condé 1998|Condé 1987	443|706|553|515|1189
2406	332	Eukoenenia sp.	Spilaio Katafygi	40	Beron 2016	706
15932	609	Euonthophagus amyntas (Olivier, 1789)	Spilaia Faias Petras	186	Lindberg 1955d	145
30514	333	Eupolybothrus caesar (Verhoeff, 1899)	Spilaio Megali Grava	4	Zapparoli 2002|Beron 2016|Dobroruka 1965|Zapparoli 1984	544|706|200|384
30185	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Koutrouli	52	Chamberlin 1956|Beron 2016	150|706
30186	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari	74	Zapparoli 1994	479
30187	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Kamilari IΙ	109	Chamberlin 1956|Beron 2016	150|706
30188	334	Eupolybothrus litoralis (L. Koch, 1867)	Spilaio Agiou Ioanni	1	Matic & Stavropoulos 1988|Beron 2016	440|706
30519	335	Eupolybothrus macedonicus (Verhoeff, 1943)	Spilaio Arkoudospilia	77	Verhoeff 1943|Beron 2016|Stoev et al. 2010|Zapparoli 2002|Stoev 1997	1200|706|632|544|1201
30490	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Koufovounou	97	Stoev 2004|Beron 2016	571|706
30491	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Agias Elenis	35	Zapparoli 2002	544
30493	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Monis Timiou Prodromou	170	Beron 2016|Stoev 2004	706|571
30494	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Drakotrypia	152	Zapparoli 2002|Beron 2016|Zapparoli 1984	544|706|384
30495	336	Eupolybothrus transsylvanicus (Latzel,1882)	Spilaio Ermi	217	Zapparoli 2002|Beron 2016|Zapparoli 1984	544|706|384
31604	336	Eupolybothrus transsylvanicus (Latzel,1882)	Varathro  Pachnis	121	Stoev 2004|Beron 2016|Beron et al. 2011	571|706|1208
31641	336	Eupolybothrus transsylvanicus (Latzel,1882)	Varathro Trypa Pachnis	120	Stoev & Enghoff 2003	555
26778	192	Eurocoelotes jurinitschi (Drensky, 1915)	Spilaio Monis Timiou Prodromou	170	Bosmans & Chatzaki 2005|Beron 2016|Brignoli 1979a|Roewer 1959	579|706|320|170
15956	337	Eurydema ornata (Linnaeus, 1758)	Spilaio Siassiaki	130	Beron 2016|Lindberg 1955d	706|145
7098	338	Eurygyrus oertzeni (Verhoeff, 1901)	Anonymous cave at SE Karpathos	258	Strasser 1967	209
21399	338	Eurygyrus oertzeni (Verhoeff, 1901)	Spilaio Stylokamara	87	Beron 2016	706
25860	339	Euscorpius birulai Fet, Soleglad, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Agias Triadas	37	Fet et al. 2014|Kovařik & Beron 2015|Beron 2016	683|700|706
1761	340	Euscorpius candiota Birula, 1903	Spilaio Agias Sofias	22	Beron 2016	706
1872	340	Euscorpius candiota Birula, 1903	Spilaio Koumarospilios	23	Beron 2016	706
5599	340	Euscorpius candiota Birula, 1903	Spilaio Arkalospilios	140	Beron 2016	706
30929	340	Euscorpius candiota Birula, 1903	Spilaio Katholikou	21	Beron 2016	706
30811	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Kyklopon	127	Beron 2016|Lindberg 1955d	706|145
30813	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Ntaveli	128	Beron 2016|Lindberg 1955d|Roewer 1943	706|145|109
30814	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Voudli	88	Beron 2016|Vachon & Jaques 1977|Lindberg 1955d	706|280|145
30815	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Arkalospilios	140	Beron 2016|Roewer 1943	706|109
30817	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Koumarospilios	23	Beron 2016|Roewer 1943	706|109
30818	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Agias Sofias	22	Beron 2016|Roewer 1943	706|109
30819	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Kyklopa	62	Beron 2016|Kovařik & Beron 2015	706|700
30820	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Nymfon-Ancient Marble Quarry	19	Kovařik & Beron 2015|Beron 2016	700|706
30821	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Kyklopa	76	Beron 2016	706
30930	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Katholikou	21	Roewer 1943|Beron 2016	109|706
31494	341	Euscorpius carpathicus (Linnaeus, 1767)	Spilaio Kakavoulas	73	Lindberg 1955d|Beron 2016	145|706
6756	342	Euscorpius giachinoi Tropea & Fet, 2015	Spilaio Riganiou	222	Tropea & Fet 2015	689
15995	343	Euscorpius italicus (Herbst, 1800)	Spilaio Mikri Grava	111	Vachon 1975	268
3051	344	Euscorpius sp.	Spilaio Paparadon	56	Beron 2016	706
21400	345	Euscorpius vignai Tropea, Fet, Parmakelis, Kotsakiozi & Stathi, 2014	Spilaio Stylokamara	87	Kovařik & Beron 2015|Tropea et al. 2014|Beron 2016	700|687|706
29802	346	Eusparassus walckenaeri (Audouin, 1826)	Spilaio Melidoniou	58	Bosmans & Chatzaki 2005|Beron 2016|Bosmans et al. 2013|Roewer 1928	579|706|678|42
29861	347	Evarcha arcuata (Clerck, 1757)	Spilaio Peristera	184	Bosmans & Chatzaki 2005|Brignoli 1979b|Bosmans et al. 2013|Roewer 1959	579|323|678|170
29862	347	Evarcha arcuata (Clerck, 1757)	Spilaio Mylou Katsouridi	112	Brignoli 1979b|Roewer 1959|Bosmans et al. 2013	323|170|678
31552	348	Evarcha falcata (Clerck, 1757)	Spilaio Thalassinou	53	Beron et al. 2011|Brignoli 1979b|Beron 2016|Roewer 1959|Bosmans & Chatzaki 2005	1208|323|706|170|579
5748	349	Exechiopsis vizzavonensis (Edwards, 1928)	Spilaio Pozzo A17	146	Beron 2016	706
14948	350	Exniphargus tzanisi Karaman, 2016	Spilaio Tzani Spilios	136	Karaman 2016|Sket 1990	714|450
30098	351	Eyndhovenia euryalis (Canestrini, 1884)	Spilaio Kalamato	54	Beron 1970|Beron 2016	222|706
23196	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Katsouri	66	Beron 2016|Brignoli 1982|Bosmans & Chatzaki 2005	706|357|579
23197	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Arkalospilios	140	Roewer 1928|Bosmans et al. 2013|Bosmans & Chatzaki 2005	42|678|579
26381	352	Filistata insidiatrix (Forskål, 1775)	Spilaio Monis Mavriotisas	153	Bosmans & Chatzaki 2005|Roewer 1959|Brignoli 1979a	579|170|320
16035	353	Folsomia quadrioculata (Tullberg, 1871)	Varathro Provatina	155	Dumnicka 1979	324
7100	354	Galliocookia gracilis Golovatch, 2013	Spilaio Koumelou	259	Golovatch 2013b|Beron 2016	668|706
16037	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d	706|145
16038	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Isvoron	72	Beron 2016|Lindberg 1955d	706|145
16039	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Paparadon	56	Beron 2016	706
16040	356	Gnaptor spinimanus (Pallas, 1781)	Spilaio Siassiaki	130	Beron 2016|Lindberg 1955d	706|145
16041	356	Gnaptor spinimanus (Pallas, 1781)	Spilaia Faias Petras	186	Lindberg 1955d	145
20944	357	Gnathoncus rotundatus (Kugelann, 1792)	Spilaio Leondariou	42	Lindberg 1955d	145
16701	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chainospilios	260	Schmalfuss et al. 2004|Beron 2016	572|706
16702	358	Graeconiscus caecus (Vandel, 1958)	Spilaio Chonos Sarchou	90	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Andreev 1986|Schmalfuss et al. 2004	163|248|317|417|572
27163	359	Graeconiscus guanophilus Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Sfentoni Trypa	26	Alexiou & Sfenthourakis 2013|Schmalfuss et al. 2004|Beron 2016	673|572|706
16732	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Kourna	169	Beron 2016|Schmalfuss et al. 2004	706|572
16733	360	Graeconiscus kournasensis Schmalfuss, Paragamian & Sfenthourakis, 2004	Spilaio Lamias	190	Beron 2016|Schmalfuss et al. 2004|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1958	706|572|317|248|163
3887	361	Graeconiscus liebegotti Schmalfuss, 1981	Spilaio Kyklopa	76	Schmalfuss 1981|Beron 2016	340|706
26955	362	Graeconiscus paxi Strouhal, 1961	Spilaio Megali Grava	4	Strouhal 1961|Strouhal 1966|Mahnert 1973|Schmalfuss 1979|Beron 2016|Alexiou & Sfenthourakis 2013	178|205|254|317|706|673
1553	363	Graeconiscus sp.	Spilaio Kalampaki	18	Beron 2016	706
16749	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Leondariou	42	Beron 2016|Schmalfuss 1979|Vandel 1955	706|317|143
16750	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi I	103	Beron 2016|Schmalfuss 1979|Vandel 1959	706|317|168
16751	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Rachi II	182	Beron 2016|Schmalfuss 1979|Vandel 1959	706|317|168
16752	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Ntaveli	128	Beron 2016|Schmalfuss 1979|Vandel 1955	706|317|143
16753	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Agias Triadas	37	Beron 2016|Schmalfuss 1979|Vandel 1964a	706|317|189
16754	205	Graeconiscus strinatii (Vandel, 1955)	Spilaio Skoteini	45	Beron 2016	706
16771	364	Graeconiscus strouhali (Vandel, 1958)	Spilaio Megalo Katofygi	110	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Schmalfuss et al. 2004|Beron 2016|Schmidt & Leistikow 2004	163|248|317|572|706|558
16772	364	Graeconiscus strouhali (Vandel, 1958)	Spilaio Oxo Latsidi	261	Beron 2016|Schmalfuss et al. 2004	706|572
7158	365	Graeconiscus xerovunensis (Strouhal, 1954)	Spilaio Platanousas	262	Strouhal 1940|Strouhal 1954|Schmalfuss 1979	100|130|317
16050	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Diktaio Antro	16	Beron 2016|Willemse 1984|Chopard 1957	706|390|157
16051	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Kontylos	92	Alexiou et al. 2014	681
16053	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Agiou Athanasiou	93	Alexiou et al. 2014	681
16054	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Neraidospilia	94	Alexiou et al. 2014	681
31378	366	Gryllomorpha dalmatina (Ocskay, 1832)	Spilaio Korykeio Antro	51	Alexiou et al. 2014	681
13495	367	Gyralina tsatsae Gittenberger, 1977	Spilaio Grava Tsouka	263	Gittenberger 1977|Riedel 1992|Beron 2016	285|465|706
13504	367	Gyralina tsatsae Gittenberger, 1977	Spilaio Anthropograva	166	Beron 2016|Gittenberger 1977|Riedel 1992	706|285|465
4035	368	Hadites sp.	Spilaio Bujor	82	Beron 2016	706
22884	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Agiou Ioanni	1	Harvey 1991	1193
22885	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Zoodochou Pigis I	71	Beron 1985|Gasparo 2009|Beron 2016|Harvey 1991	399|629|706|1193
22886	369	Hadoblothrus aegaeus Beron, 1985	Spilaio Zoodochou Pigis II	172	Mahnert 2013|Beron 2016|Harvey 1991|Beron 1985	677|706|1193|399
16062	370	Haemaphysalis punctata Canestrini & Fanzago, 1878	Spilaio Katafygi Dirou	14	Beron 2016|Lindberg 1955d	706|145
